11	DATA_TYPE	4000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.842981	admin	11	f	\N
9	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.842974	admin	9	f	\N
12	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.842984	admin	12	f	\N
14	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.842991	admin	14	f	\N
16	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843236	admin	16	f	\N
20	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843256	admin	20	f	\N
21	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843259	admin	21	f	\N
22	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843264	admin	22	f	\N
24	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843271	admin	24	f	\N
25	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843274	admin	25	f	\N
26	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843277	admin	26	f	\N
27	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843279	admin	27	f	\N
23	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843267	admin	23	f	\N
29	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843286	admin	29	f	\N
30	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843289	admin	30	f	\N
33	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843298	admin	33	f	\N
35	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843304	admin	35	f	\N
38	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843313	admin	38	f	\N
40	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843319	admin	40	f	\N
42	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843325	admin	42	f	\N
43	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84334	admin	43	f	\N
44	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843344	admin	44	f	\N
47	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843353	admin	47	f	\N
48	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843356	admin	48	f	\N
50	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843362	admin	50	f	\N
53	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843371	admin	53	f	\N
56	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84338	admin	56	f	\N
57	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843383	admin	57	f	\N
58	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843386	admin	58	f	\N
60	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843392	admin	60	f	\N
61	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843395	admin	61	f	\N
66	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843411	admin	66	f	\N
55	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843377	admin	55	f	\N
69	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84342	admin	69	f	\N
70	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843423	admin	70	f	\N
88	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843478	admin	88	f	\N
64	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843405	admin	64	f	\N
91	DATA_TYPE	1000	PRIMARY	waltz-sample	2020-06-24 22:15:07.843487	admin	91	f	22
75	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843438	admin	75	f	\N
76	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843441	admin	76	f	\N
77	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843444	admin	77	f	\N
79	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84345	admin	79	f	\N
82	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84346	admin	82	f	\N
84	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843466	admin	84	f	\N
85	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843469	admin	85	f	\N
86	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843472	admin	86	f	\N
87	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843475	admin	87	f	\N
89	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843481	admin	89	f	\N
90	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843484	admin	90	f	\N
92	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84349	admin	92	f	\N
93	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843493	admin	93	f	\N
94	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843496	admin	94	f	\N
95	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843499	admin	95	f	\N
96	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843502	admin	96	f	\N
97	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843505	admin	97	f	\N
98	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843507	admin	98	f	\N
101	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843517	admin	101	f	\N
103	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843523	admin	103	f	\N
32	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843295	admin	32	f	\N
39	DATA_TYPE	4000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843316	admin	39	f	\N
68	DATA_TYPE	5000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843417	admin	68	f	\N
37	DATA_TYPE	2000	PRIMARY	waltz-sample	2020-06-24 22:15:07.84331	admin	37	f	\N
49	DATA_TYPE	4000	PRIMARY	waltz-sample	2020-06-24 22:15:07.843359	admin	49	f	\N
36	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843307	admin	36	f	\N
100	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843514	admin	100	f	\N
28	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843282	admin	28	f	\N
65	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843408	admin	65	f	\N
102	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.84352	admin	102	f	\N
46	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.84335	admin	46	f	\N
104	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843526	admin	104	f	\N
41	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843322	admin	41	f	\N
34	DATA_TYPE	3000	HERITAGE	waltz-sample	2020-06-24 22:15:07.843301	admin	34	f	23
105	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843529	admin	105	f	\N
106	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843532	admin	106	f	\N
107	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843535	admin	107	f	\N
110	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843544	admin	110	f	\N
112	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84355	admin	112	f	\N
113	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843553	admin	113	f	\N
115	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843559	admin	115	f	\N
116	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843562	admin	116	f	\N
117	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843565	admin	117	f	\N
118	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843568	admin	118	f	\N
119	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843571	admin	119	f	\N
120	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843574	admin	120	f	\N
121	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843577	admin	121	f	\N
122	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84358	admin	122	f	\N
140	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843643	admin	140	f	\N
124	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843586	admin	124	f	\N
125	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843589	admin	125	f	\N
128	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843607	admin	128	f	\N
129	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84361	admin	129	f	\N
130	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843613	admin	130	f	\N
132	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843619	admin	132	f	\N
133	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843622	admin	133	f	\N
135	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843628	admin	135	f	\N
136	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843631	admin	136	f	\N
139	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84364	admin	139	f	\N
151	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843675	admin	151	f	\N
142	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843649	admin	142	f	\N
143	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843652	admin	143	f	\N
149	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84367	admin	149	f	\N
153	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843681	admin	153	f	\N
156	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843688	admin	156	f	\N
157	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843702	admin	157	f	\N
144	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843657	admin	144	f	\N
169	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843734	admin	169	f	\N
162	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843715	admin	162	f	\N
172	DATA_TYPE	1000	PRIMARY	waltz-sample	2020-06-24 22:15:07.843742	admin	172	f	22
164	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843721	admin	164	f	\N
166	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843726	admin	166	f	\N
168	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843731	admin	168	f	\N
170	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843737	admin	170	f	\N
174	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843747	admin	174	f	\N
108	DATA_TYPE	2000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843538	admin	108	f	\N
127	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843595	admin	127	f	\N
111	DATA_TYPE	4000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843547	admin	111	f	\N
134	DATA_TYPE	4000	PRIMARY	waltz-sample	2020-06-24 22:15:07.843625	admin	134	f	\N
78	DATA_TYPE	1	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843447	admin	78	f	\N
152	DATA_TYPE	4000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843678	admin	152	f	\N
175	DATA_TYPE	6100	SECONDARY	waltz-sample	2020-06-24 22:15:07.84375	admin	175	f	\N
146	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843662	admin	146	f	\N
158	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843705	admin	158	f	\N
145	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.84366	admin	145	f	\N
173	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843745	admin	173	f	\N
160	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.84371	admin	160	f	\N
171	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843739	admin	171	f	\N
154	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843683	admin	154	f	\N
114	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843556	admin	114	f	\N
155	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843686	admin	155	f	\N
176	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843752	admin	176	f	\N
178	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843758	admin	178	f	\N
179	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84376	admin	179	f	\N
181	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843766	admin	181	f	\N
184	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843773	admin	184	f	\N
185	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843776	admin	185	f	\N
186	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843779	admin	186	f	\N
188	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843784	admin	188	f	\N
189	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843786	admin	189	f	\N
190	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843789	admin	190	f	\N
192	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843794	admin	192	f	\N
194	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843799	admin	194	f	\N
195	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843802	admin	195	f	\N
245	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.844	admin	245	f	\N
197	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84382	admin	197	f	\N
187	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843781	admin	187	f	\N
199	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843825	admin	199	f	\N
201	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843831	admin	201	f	\N
205	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843848	admin	205	f	\N
206	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843851	admin	206	f	\N
207	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843854	admin	207	f	\N
208	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843857	admin	208	f	\N
237	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843967	admin	237	f	\N
213	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.84387	admin	213	f	\N
214	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843873	admin	214	f	\N
215	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843875	admin	215	f	\N
216	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843878	admin	216	f	\N
217	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843881	admin	217	f	\N
210	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843862	admin	210	f	\N
221	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843891	admin	221	f	\N
224	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843899	admin	224	f	\N
225	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843902	admin	225	f	\N
227	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843908	admin	227	f	\N
228	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843911	admin	228	f	\N
230	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843938	admin	230	f	\N
231	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843943	admin	231	f	\N
204	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843839	admin	204	f	\N
235	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843959	admin	235	f	\N
236	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843964	admin	236	f	\N
239	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843976	admin	239	f	\N
240	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843979	admin	240	f	\N
241	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843988	admin	241	f	\N
232	DATA_TYPE	1000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843947	admin	232	f	\N
243	DATA_TYPE	1	NO_OPINION	waltz-sample	2020-06-24 22:15:07.843995	admin	243	f	\N
222	DATA_TYPE	1000	PRIMARY	waltz-sample	2020-06-24 22:15:07.843894	admin	222	f	22
191	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843792	admin	191	f	\N
249	DATA_TYPE	6000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.844015	admin	249	f	\N
247	DATA_TYPE	6000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.844006	admin	247	f	\N
203	DATA_TYPE	5000	PRIMARY	waltz-sample	2020-06-24 22:15:07.843836	admin	203	f	\N
182	DATA_TYPE	4000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843768	admin	182	f	\N
193	DATA_TYPE	5000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843797	admin	193	f	\N
177	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843755	admin	177	f	\N
180	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843763	admin	180	f	\N
202	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843833	admin	202	f	\N
226	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843904	admin	226	f	\N
233	DATA_TYPE	6100	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843951	admin	233	f	\N
246	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.844003	admin	246	f	\N
209	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843859	admin	209	f	\N
238	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843972	admin	238	f	\N
223	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843896	admin	223	f	\N
200	DATA_TYPE	3000	DISCOURAGED	waltz-sample	2020-06-24 22:15:07.843828	admin	200	f	\N
252	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.844023	admin	252	f	\N
258	DATA_TYPE	2000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.844041	admin	258	f	\N
261	DATA_TYPE	5000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.844049	admin	261	f	\N
263	DATA_TYPE	4000	NO_OPINION	waltz-sample	2020-06-24 22:15:07.844054	admin	263	f	\N
