302	3	74	APPLICATION	0.972	2021-04-12 16:35:18.685753	admin	waltz
303	3	29	APPLICATION	0.965	2021-04-12 16:35:18.685753	admin	waltz
304	3	54	APPLICATION	0.988	2021-04-12 16:35:18.685753	admin	waltz
305	3	71	APPLICATION	0.976	2021-04-12 16:35:18.685753	admin	waltz
306	3	4	APPLICATION	0.977	2021-04-12 16:35:18.685753	admin	waltz
307	3	68	APPLICATION	0.981	2021-04-12 16:35:18.685753	admin	waltz
308	3	34	APPLICATION	0.963	2021-04-12 16:35:18.685753	admin	waltz
309	3	51	APPLICATION	0.993	2021-04-12 16:35:18.685753	admin	waltz
310	3	96	APPLICATION	0.975	2021-04-12 16:35:18.685753	admin	waltz
311	3	52	APPLICATION	0.982	2021-04-12 16:35:18.685753	admin	waltz
312	3	70	APPLICATION	0.969	2021-04-12 16:35:18.685753	admin	waltz
313	3	80	APPLICATION	0.985	2021-04-12 16:35:18.685753	admin	waltz
314	3	83	APPLICATION	0.962	2021-04-12 16:35:18.685753	admin	waltz
315	3	67	APPLICATION	0.980	2021-04-12 16:35:18.685753	admin	waltz
316	3	63	APPLICATION	0.982	2021-04-12 16:35:18.685753	admin	waltz
317	3	10	APPLICATION	0.955	2021-04-12 16:35:18.685753	admin	waltz
318	3	90	APPLICATION	0.992	2021-04-12 16:35:18.685753	admin	waltz
319	3	35	APPLICATION	0.964	2021-04-12 16:35:18.685753	admin	waltz
320	3	45	APPLICATION	0.965	2021-04-12 16:35:18.685753	admin	waltz
321	3	6	APPLICATION	0.985	2021-04-12 16:35:18.685753	admin	waltz
322	3	86	APPLICATION	0.949	2021-04-12 16:35:18.685753	admin	waltz
324	3	39	APPLICATION	1.000	2021-04-12 16:35:18.685753	admin	waltz
325	3	92	APPLICATION	0.982	2021-04-12 16:35:18.685753	admin	waltz
326	3	89	APPLICATION	0.971	2021-04-12 16:35:18.685753	admin	waltz
327	3	93	APPLICATION	0.963	2021-04-12 16:35:18.685753	admin	waltz
328	3	36	APPLICATION	0.952	2021-04-12 16:35:18.685753	admin	waltz
330	3	31	APPLICATION	0.974	2021-04-12 16:35:18.685753	admin	waltz
331	3	50	APPLICATION	1.000	2021-04-12 16:35:18.685753	admin	waltz
332	3	60	APPLICATION	0.977	2021-04-12 16:35:18.685753	admin	waltz
333	3	97	APPLICATION	0.987	2021-04-12 16:35:18.685753	admin	waltz
334	3	14	APPLICATION	0.978	2021-04-12 16:35:18.685753	admin	waltz
335	3	66	APPLICATION	0.952	2021-04-12 16:35:18.685753	admin	waltz
336	3	22	APPLICATION	0.983	2021-04-12 16:35:18.685753	admin	waltz
337	3	59	APPLICATION	0.987	2021-04-12 16:35:18.685753	admin	waltz
338	3	13	APPLICATION	0.978	2021-04-12 16:35:18.685753	admin	waltz
339	3	65	APPLICATION	0.989	2021-04-12 16:35:18.685753	admin	waltz
340	3	2	APPLICATION	0.959	2021-04-12 16:35:18.685753	admin	waltz
341	3	16	APPLICATION	0.964	2021-04-12 16:35:18.685753	admin	waltz
342	3	62	APPLICATION	0.973	2021-04-12 16:35:18.685753	admin	waltz
343	3	75	APPLICATION	0.967	2021-04-12 16:35:18.685753	admin	waltz
344	3	98	APPLICATION	0.964	2021-04-12 16:35:18.685753	admin	waltz
345	3	73	APPLICATION	0.973	2021-04-12 16:35:18.685753	admin	waltz
346	3	11	APPLICATION	0.978	2021-04-12 16:35:18.685753	admin	waltz
347	3	44	APPLICATION	0.978	2021-04-12 16:35:18.685753	admin	waltz
348	3	42	APPLICATION	0.960	2021-04-12 16:35:18.685753	admin	waltz
349	3	99	APPLICATION	0.973	2021-04-12 16:35:18.685753	admin	waltz
350	3	88	APPLICATION	0.981	2021-04-12 16:35:18.685753	admin	waltz
351	3	82	APPLICATION	0.970	2021-04-12 16:35:18.685753	admin	waltz
352	3	41	APPLICATION	0.974	2021-04-12 16:35:18.685753	admin	waltz
353	3	46	APPLICATION	0.981	2021-04-12 16:35:18.685753	admin	waltz
354	3	40	APPLICATION	0.987	2021-04-12 16:35:18.685753	admin	waltz
355	3	43	APPLICATION	0.978	2021-04-12 16:35:18.685753	admin	waltz
356	3	53	APPLICATION	0.954	2021-04-12 16:35:18.685753	admin	waltz
357	3	32	APPLICATION	0.966	2021-04-12 16:35:18.685753	admin	waltz
358	3	9	APPLICATION	0.960	2021-04-12 16:35:18.685753	admin	waltz
359	3	7	APPLICATION	0.962	2021-04-12 16:35:18.685753	admin	waltz
360	3	100	APPLICATION	0.970	2021-04-12 16:35:18.685753	admin	waltz
361	3	38	APPLICATION	0.964	2021-04-12 16:35:18.685753	admin	waltz
362	3	15	APPLICATION	0.985	2021-04-12 16:35:18.685753	admin	waltz
363	3	79	APPLICATION	0.985	2021-04-12 16:35:18.685753	admin	waltz
364	3	26	APPLICATION	0.975	2021-04-12 16:35:18.685753	admin	waltz
365	3	12	APPLICATION	0.979	2021-04-12 16:35:18.685753	admin	waltz
366	3	48	APPLICATION	0.989	2021-04-12 16:35:18.685753	admin	waltz
367	3	85	APPLICATION	0.962	2021-04-12 16:35:18.685753	admin	waltz
368	3	72	APPLICATION	0.986	2021-04-12 16:35:18.685753	admin	waltz
369	3	95	APPLICATION	0.976	2021-04-12 16:35:18.685753	admin	waltz
370	3	78	APPLICATION	0.971	2021-04-12 16:35:18.685753	admin	waltz
371	3	57	APPLICATION	0.980	2021-04-12 16:35:18.685753	admin	waltz
372	3	24	APPLICATION	0.964	2021-04-12 16:35:18.685753	admin	waltz
373	3	81	APPLICATION	0.978	2021-04-12 16:35:18.685753	admin	waltz
374	3	19	APPLICATION	0.980	2021-04-12 16:35:18.685753	admin	waltz
375	3	61	APPLICATION	0.978	2021-04-12 16:35:18.685753	admin	waltz
376	3	77	APPLICATION	0.964	2021-04-12 16:35:18.685753	admin	waltz
377	3	25	APPLICATION	0.979	2021-04-12 16:35:18.685753	admin	waltz
378	3	94	APPLICATION	0.990	2021-04-12 16:35:18.685753	admin	waltz
379	3	30	APPLICATION	0.993	2021-04-12 16:35:18.685753	admin	waltz
380	3	21	APPLICATION	0.953	2021-04-12 16:35:18.685753	admin	waltz
381	3	49	APPLICATION	0.980	2021-04-12 16:35:18.685753	admin	waltz
382	3	47	APPLICATION	0.992	2021-04-12 16:35:18.685753	admin	waltz
383	3	3	APPLICATION	0.950	2021-04-12 16:35:18.685753	admin	waltz
384	3	17	APPLICATION	0.983	2021-04-12 16:35:18.685753	admin	waltz
385	3	20	APPLICATION	0.972	2021-04-12 16:35:18.685753	admin	waltz
386	3	37	APPLICATION	0.961	2021-04-12 16:35:18.685753	admin	waltz
387	3	28	APPLICATION	0.991	2021-04-12 16:35:18.685753	admin	waltz
388	3	33	APPLICATION	0.967	2021-04-12 16:35:18.685753	admin	waltz
389	3	1	APPLICATION	0.965	2021-04-12 16:35:18.685753	admin	waltz
390	3	76	APPLICATION	0.943	2021-04-12 16:35:18.685753	admin	waltz
391	3	5	APPLICATION	0.975	2021-04-12 16:35:18.685753	admin	waltz
392	3	18	APPLICATION	0.998	2021-04-12 16:35:18.685753	admin	waltz
393	3	64	APPLICATION	0.980	2021-04-12 16:35:18.685753	admin	waltz
394	1	87	APPLICATION	0.000	2021-04-12 16:35:18.685753	admin	waltz
395	1	71	APPLICATION	0.874	2021-04-12 16:35:18.685753	admin	waltz
396	1	68	APPLICATION	0.356	2021-04-12 16:35:18.685753	admin	waltz
397	1	51	APPLICATION	0.856	2021-04-12 16:35:18.685753	admin	waltz
398	1	70	APPLICATION	0.000	2021-04-12 16:35:18.685753	admin	waltz
399	1	80	APPLICATION	0.414	2021-04-12 16:35:18.685753	admin	waltz
400	1	52	APPLICATION	0.534	2021-04-12 16:35:18.685753	admin	waltz
402	1	92	APPLICATION	0.856	2021-04-12 16:35:18.685753	admin	waltz
404	1	60	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
405	1	97	APPLICATION	0.534	2021-04-12 16:35:18.685753	admin	waltz
406	1	22	APPLICATION	0.782	2021-04-12 16:35:18.685753	admin	waltz
401	1	84	APPLICATION	0.100	2021-04-12 16:35:18.685753	admin	waltz
407	1	59	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
408	1	65	APPLICATION	0.356	2021-04-12 16:35:18.685753	admin	waltz
409	1	98	APPLICATION	0.565	2021-04-12 16:35:18.685753	admin	waltz
410	1	73	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
411	1	44	APPLICATION	0.414	2021-04-12 16:35:18.685753	admin	waltz
412	1	11	APPLICATION	0.743	2021-04-12 16:35:18.685753	admin	waltz
415	1	82	APPLICATION	1.000	2021-04-12 16:35:18.685753	admin	waltz
426	1	57	APPLICATION	0.565	2021-04-12 16:35:18.685753	admin	waltz
431	1	21	APPLICATION	0.817	2021-04-12 16:35:18.685753	admin	waltz
432	1	3	APPLICATION	0.282	2021-04-12 16:35:18.685753	admin	waltz
433	1	17	APPLICATION	0.534	2021-04-12 16:35:18.685753	admin	waltz
434	1	37	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
435	1	28	APPLICATION	0.565	2021-04-12 16:35:18.685753	admin	waltz
436	1	5	APPLICATION	0.178	2021-04-12 16:35:18.685753	admin	waltz
437	1	56	APPLICATION	0.638	2021-04-12 16:35:18.685753	admin	waltz
438	1	91	APPLICATION	0.282	2021-04-12 16:35:18.685753	admin	waltz
439	1	74	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
440	1	54	APPLICATION	0.282	2021-04-12 16:35:18.685753	admin	waltz
441	1	29	APPLICATION	0.282	2021-04-12 16:35:18.685753	admin	waltz
442	1	4	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
443	1	34	APPLICATION	0.616	2021-04-12 16:35:18.685753	admin	waltz
444	1	96	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
445	1	83	APPLICATION	0.000	2021-04-12 16:35:18.685753	admin	waltz
446	1	67	APPLICATION	0.592	2021-04-12 16:35:18.685753	admin	waltz
447	1	63	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
448	1	90	APPLICATION	0.000	2021-04-12 16:35:18.685753	admin	waltz
449	1	10	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
450	1	35	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
451	1	45	APPLICATION	0.616	2021-04-12 16:35:18.685753	admin	waltz
452	1	6	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
453	1	86	APPLICATION	0.282	2021-04-12 16:35:18.685753	admin	waltz
454	1	39	APPLICATION	0.743	2021-04-12 16:35:18.685753	admin	waltz
455	1	93	APPLICATION	0.696	2021-04-12 16:35:18.685753	admin	waltz
456	1	89	APPLICATION	0.712	2021-04-12 16:35:18.685753	admin	waltz
457	1	36	APPLICATION	0.565	2021-04-12 16:35:18.685753	admin	waltz
458	1	31	APPLICATION	0.178	2021-04-12 16:35:18.685753	admin	waltz
459	1	50	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
460	1	14	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
461	1	66	APPLICATION	0.282	2021-04-12 16:35:18.685753	admin	waltz
462	1	13	APPLICATION	0.356	2021-04-12 16:35:18.685753	admin	waltz
463	1	2	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
464	1	16	APPLICATION	0.565	2021-04-12 16:35:18.685753	admin	waltz
465	1	62	APPLICATION	0.282	2021-04-12 16:35:18.685753	admin	waltz
466	1	75	APPLICATION	0.178	2021-04-12 16:35:18.685753	admin	waltz
467	1	99	APPLICATION	0.534	2021-04-12 16:35:18.685753	admin	waltz
468	1	41	APPLICATION	0.356	2021-04-12 16:35:18.685753	admin	waltz
469	1	46	APPLICATION	0.565	2021-04-12 16:35:18.685753	admin	waltz
470	1	53	APPLICATION	0.178	2021-04-12 16:35:18.685753	admin	waltz
471	1	32	APPLICATION	0.847	2021-04-12 16:35:18.685753	admin	waltz
472	1	7	APPLICATION	0.592	2021-04-12 16:35:18.685753	admin	waltz
473	1	100	APPLICATION	0.565	2021-04-12 16:35:18.685753	admin	waltz
474	1	38	APPLICATION	0.638	2021-04-12 16:35:18.685753	admin	waltz
475	1	12	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
476	1	78	APPLICATION	0.638	2021-04-12 16:35:18.685753	admin	waltz
477	1	24	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
478	1	25	APPLICATION	0.638	2021-04-12 16:35:18.685753	admin	waltz
479	1	94	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
480	1	49	APPLICATION	0.414	2021-04-12 16:35:18.685753	admin	waltz
481	1	47	APPLICATION	0.898	2021-04-12 16:35:18.685753	admin	waltz
482	1	20	APPLICATION	0.000	2021-04-12 16:35:18.685753	admin	waltz
483	1	33	APPLICATION	0.356	2021-04-12 16:35:18.685753	admin	waltz
484	1	1	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
485	1	76	APPLICATION	0.356	2021-04-12 16:35:18.685753	admin	waltz
486	1	18	APPLICATION	0.178	2021-04-12 16:35:18.685753	admin	waltz
487	1	64	APPLICATION	0.806	2021-04-12 16:35:18.685753	admin	waltz
488	1	55	APPLICATION	0.460	2021-04-12 16:35:18.685753	admin	waltz
489	1	27	APPLICATION	0.414	2021-04-12 16:35:18.685753	admin	waltz
490	1	23	APPLICATION	0.616	2021-04-12 16:35:18.685753	admin	waltz
491	1	58	APPLICATION	0.414	2021-04-12 16:35:18.685753	admin	waltz
492	1	8	APPLICATION	0.534	2021-04-12 16:35:18.685753	admin	waltz
493	2	55	APPLICATION	0.429	2021-04-12 16:35:18.685753	admin	waltz
494	2	27	APPLICATION	0.071	2021-04-12 16:35:18.685753	admin	waltz
495	2	56	APPLICATION	0.429	2021-04-12 16:35:18.685753	admin	waltz
496	2	91	APPLICATION	0.714	2021-04-12 16:35:18.685753	admin	waltz
497	2	58	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
498	2	8	APPLICATION	0.429	2021-04-12 16:35:18.685753	admin	waltz
499	2	87	APPLICATION	0.357	2021-04-12 16:35:18.685753	admin	waltz
500	2	74	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
501	2	54	APPLICATION	0.214	2021-04-12 16:35:18.685753	admin	waltz
502	2	29	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
503	2	71	APPLICATION	0.714	2021-04-12 16:35:18.685753	admin	waltz
504	2	4	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
505	2	34	APPLICATION	0.071	2021-04-12 16:35:18.685753	admin	waltz
506	2	51	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
507	2	96	APPLICATION	0.214	2021-04-12 16:35:18.685753	admin	waltz
508	2	80	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
509	2	52	APPLICATION	0.643	2021-04-12 16:35:18.685753	admin	waltz
510	2	70	APPLICATION	0.429	2021-04-12 16:35:18.685753	admin	waltz
511	2	83	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
512	2	67	APPLICATION	0.571	2021-04-12 16:35:18.685753	admin	waltz
513	2	90	APPLICATION	0.214	2021-04-12 16:35:18.685753	admin	waltz
514	2	10	APPLICATION	0.929	2021-04-12 16:35:18.685753	admin	waltz
515	2	35	APPLICATION	0.429	2021-04-12 16:35:18.685753	admin	waltz
516	2	45	APPLICATION	0.714	2021-04-12 16:35:18.685753	admin	waltz
517	2	6	APPLICATION	0.214	2021-04-12 16:35:18.685753	admin	waltz
519	2	86	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
520	2	39	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
521	2	92	APPLICATION	0.714	2021-04-12 16:35:18.685753	admin	waltz
522	2	93	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
523	2	89	APPLICATION	0.929	2021-04-12 16:35:18.685753	admin	waltz
524	2	36	APPLICATION	0.357	2021-04-12 16:35:18.685753	admin	waltz
526	2	31	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
527	2	50	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
528	2	60	APPLICATION	0.929	2021-04-12 16:35:18.685753	admin	waltz
529	2	14	APPLICATION	0.286	2021-04-12 16:35:18.685753	admin	waltz
530	2	97	APPLICATION	1.000	2021-04-12 16:35:18.685753	admin	waltz
531	2	66	APPLICATION	0.643	2021-04-12 16:35:18.685753	admin	waltz
532	2	22	APPLICATION	0.429	2021-04-12 16:35:18.685753	admin	waltz
533	2	13	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
534	2	65	APPLICATION	0.929	2021-04-12 16:35:18.685753	admin	waltz
535	2	2	APPLICATION	0.357	2021-04-12 16:35:18.685753	admin	waltz
536	2	62	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
537	2	75	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
538	2	98	APPLICATION	0.071	2021-04-12 16:35:18.685753	admin	waltz
539	2	44	APPLICATION	0.286	2021-04-12 16:35:18.685753	admin	waltz
540	2	11	APPLICATION	0.643	2021-04-12 16:35:18.685753	admin	waltz
541	2	42	APPLICATION	0.929	2021-04-12 16:35:18.685753	admin	waltz
542	2	99	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
543	2	88	APPLICATION	0.643	2021-04-12 16:35:18.685753	admin	waltz
544	2	82	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
545	2	41	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
546	2	40	APPLICATION	0.571	2021-04-12 16:35:18.685753	admin	waltz
547	2	46	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
548	2	43	APPLICATION	0.286	2021-04-12 16:35:18.685753	admin	waltz
549	2	53	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
550	2	32	APPLICATION	0.571	2021-04-12 16:35:18.685753	admin	waltz
551	2	9	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
552	2	7	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
553	2	100	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
554	2	38	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
555	2	15	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
556	2	79	APPLICATION	0.643	2021-04-12 16:35:18.685753	admin	waltz
557	2	12	APPLICATION	0.286	2021-04-12 16:35:18.685753	admin	waltz
558	2	26	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
559	2	48	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
560	2	85	APPLICATION	0.429	2021-04-12 16:35:18.685753	admin	waltz
561	2	72	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
562	2	95	APPLICATION	0.429	2021-04-12 16:35:18.685753	admin	waltz
563	2	78	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
564	2	57	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
565	2	24	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
566	2	19	APPLICATION	0.071	2021-04-12 16:35:18.685753	admin	waltz
567	2	81	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
568	2	61	APPLICATION	0.643	2021-04-12 16:35:18.685753	admin	waltz
518	2	84	APPLICATION	0.100	2021-04-12 16:35:18.685753	admin	waltz
569	2	77	APPLICATION	1.000	2021-04-12 16:35:18.685753	admin	waltz
570	2	25	APPLICATION	0.571	2021-04-12 16:35:18.685753	admin	waltz
571	2	94	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
572	2	30	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
573	2	21	APPLICATION	0.071	2021-04-12 16:35:18.685753	admin	waltz
574	2	49	APPLICATION	0.643	2021-04-12 16:35:18.685753	admin	waltz
575	2	47	APPLICATION	0.286	2021-04-12 16:35:18.685753	admin	waltz
576	2	3	APPLICATION	0.857	2021-04-12 16:35:18.685753	admin	waltz
577	2	17	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
578	2	37	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
579	2	28	APPLICATION	0.643	2021-04-12 16:35:18.685753	admin	waltz
580	2	20	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
581	2	33	APPLICATION	0.143	2021-04-12 16:35:18.685753	admin	waltz
582	2	1	APPLICATION	0.786	2021-04-12 16:35:18.685753	admin	waltz
583	2	76	APPLICATION	0.500	2021-04-12 16:35:18.685753	admin	waltz
584	2	5	APPLICATION	0.571	2021-04-12 16:35:18.685753	admin	waltz
585	2	18	APPLICATION	1.000	2021-04-12 16:35:18.685753	admin	waltz
586	2	64	APPLICATION	0.929	2021-04-12 16:35:18.685753	admin	waltz
\.


