81	APPLICATION	103	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
50	APPLICATION	113	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
58	APPLICATION	87	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
4	APPLICATION	104	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
45	APPLICATION	110	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
8	APPLICATION	96	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
88	APPLICATION	113	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
80	APPLICATION	42	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
93	APPLICATION	7	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
25	APPLICATION	101	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
51	APPLICATION	70	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
77	APPLICATION	75	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
98	APPLICATION	100	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
14	APPLICATION	19	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
45	APPLICATION	77	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
18	APPLICATION	84	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
41	APPLICATION	58	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
42	APPLICATION	116	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
13	APPLICATION	33	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
81	APPLICATION	76	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
46	APPLICATION	84	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
89	APPLICATION	53	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
94	APPLICATION	32	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
32	APPLICATION	16	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
58	APPLICATION	109	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
70	APPLICATION	92	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
48	APPLICATION	117	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
99	APPLICATION	10	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
79	APPLICATION	73	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
40	APPLICATION	57	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
52	APPLICATION	104	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
9	APPLICATION	35	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
91	APPLICATION	97	R	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
95	APPLICATION	65	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
11	APPLICATION	44	A	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
74	APPLICATION	109	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
20	APPLICATION	16	G	\N	2020-06-24 22:14:58.164691	admin	waltz-sample	f
83	APPLICATION	82	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
83	APPLICATION	117	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
99	APPLICATION	27	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
97	APPLICATION	117	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
29	APPLICATION	50	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
72	APPLICATION	98	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
61	APPLICATION	100	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
93	APPLICATION	58	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
29	APPLICATION	29	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
24	APPLICATION	115	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
28	APPLICATION	40	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
97	APPLICATION	45	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
85	APPLICATION	47	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
88	APPLICATION	62	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
56	APPLICATION	7	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
60	APPLICATION	112	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
52	APPLICATION	4	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
51	APPLICATION	7	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
24	APPLICATION	77	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
74	APPLICATION	13	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
64	APPLICATION	87	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
66	APPLICATION	112	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
51	APPLICATION	96	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
94	APPLICATION	58	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
43	APPLICATION	97	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
30	APPLICATION	39	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
13	APPLICATION	29	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
86	APPLICATION	61	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
55	APPLICATION	74	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
97	APPLICATION	109	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
41	APPLICATION	87	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
29	APPLICATION	43	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
52	APPLICATION	13	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
65	APPLICATION	54	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
69	APPLICATION	59	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
30	APPLICATION	15	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
31	APPLICATION	54	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
32	APPLICATION	85	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
40	APPLICATION	7	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
51	APPLICATION	5	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
57	APPLICATION	63	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
97	APPLICATION	40	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
37	APPLICATION	4	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
87	APPLICATION	107	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
51	APPLICATION	43	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
62	APPLICATION	27	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
38	APPLICATION	110	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
58	APPLICATION	56	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
78	APPLICATION	53	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
41	APPLICATION	97	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
6	APPLICATION	47	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
5	APPLICATION	52	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
50	APPLICATION	65	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
89	APPLICATION	8	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
5	APPLICATION	32	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
3	APPLICATION	103	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
25	APPLICATION	77	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
61	APPLICATION	110	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
64	APPLICATION	73	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
10	APPLICATION	80	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
55	APPLICATION	9	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
64	APPLICATION	88	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
91	APPLICATION	50	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
69	APPLICATION	97	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
81	APPLICATION	98	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
13	APPLICATION	91	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
28	APPLICATION	107	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
