36	1	A	APPLICATION	55	MEASURABLE	40	MEASURABLE	80	2020-06-24 21:15:04.268064	admin	\N
37	1	G	APPLICATION	90	MEASURABLE	27	MEASURABLE	80	2020-06-24 21:15:04.268099	admin	\N
38	1	G	APPLICATION	99	MEASURABLE	45	MEASURABLE	83	2020-06-24 21:15:04.268135	admin	\N
39	1	R	APPLICATION	13	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.268182	admin	\N
40	1	R	APPLICATION	13	MEASURABLE	46	MEASURABLE	83	2020-06-24 21:15:04.268221	admin	\N
41	1	G	APPLICATION	9	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.268258	admin	\N
42	1	G	APPLICATION	90	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.268285	admin	\N
43	1	G	APPLICATION	49	MEASURABLE	46	MEASURABLE	80	2020-06-24 21:15:04.268302	admin	\N
44	1	R	APPLICATION	30	MEASURABLE	27	MEASURABLE	83	2020-06-24 21:15:04.268325	admin	\N
45	1	A	APPLICATION	55	MEASURABLE	27	MEASURABLE	80	2020-06-24 21:15:04.268358	admin	\N
46	1	A	APPLICATION	88	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.268392	admin	\N
47	1	G	APPLICATION	10	MEASURABLE	40	MEASURABLE	83	2020-06-24 21:15:04.268425	admin	\N
48	1	G	APPLICATION	90	MEASURABLE	40	MEASURABLE	80	2020-06-24 21:15:04.268457	admin	\N
49	1	G	APPLICATION	49	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.26849	admin	\N
50	1	R	APPLICATION	18	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.268527	admin	\N
51	1	A	APPLICATION	12	MEASURABLE	40	MEASURABLE	62	2020-06-24 21:15:04.268575	admin	\N
52	1	A	APPLICATION	45	MEASURABLE	27	MEASURABLE	62	2020-06-24 21:15:04.268622	admin	\N
53	1	R	APPLICATION	13	MEASURABLE	45	MEASURABLE	83	2020-06-24 21:15:04.26866	admin	\N
54	1	A	APPLICATION	45	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.268694	admin	\N
55	1	G	APPLICATION	99	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.268726	admin	\N
56	1	R	APPLICATION	10	MEASURABLE	45	MEASURABLE	80	2020-06-24 21:15:04.268758	admin	\N
57	1	R	APPLICATION	10	MEASURABLE	45	MEASURABLE	80	2020-06-24 21:15:04.26879	admin	\N
58	1	G	APPLICATION	74	MEASURABLE	43	MEASURABLE	62	2020-06-24 21:15:04.268822	admin	\N
59	1	R	APPLICATION	40	MEASURABLE	45	MEASURABLE	80	2020-06-24 21:15:04.268856	admin	\N
60	1	R	APPLICATION	18	MEASURABLE	41	MEASURABLE	83	2020-06-24 21:15:04.268889	admin	\N
61	1	A	APPLICATION	44	MEASURABLE	27	MEASURABLE	62	2020-06-24 21:15:04.268922	admin	\N
62	1	R	APPLICATION	89	MEASURABLE	43	MEASURABLE	83	2020-06-24 21:15:04.268955	admin	\N
63	1	R	APPLICATION	40	MEASURABLE	41	MEASURABLE	80	2020-06-24 21:15:04.268987	admin	\N
64	1	R	APPLICATION	13	MEASURABLE	41	MEASURABLE	83	2020-06-24 21:15:04.269033	admin	\N
65	1	R	APPLICATION	77	MEASURABLE	40	MEASURABLE	80	2020-06-24 21:15:04.269072	admin	\N
66	1	R	APPLICATION	18	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.269106	admin	\N
67	1	G	APPLICATION	99	MEASURABLE	46	MEASURABLE	83	2020-06-24 21:15:04.269139	admin	\N
68	1	A	APPLICATION	12	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.269173	admin	\N
69	1	A	APPLICATION	88	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.269207	admin	\N
70	1	R	APPLICATION	18	MEASURABLE	27	MEASURABLE	83	2020-06-24 21:15:04.26924	admin	\N
71	1	R	APPLICATION	30	MEASURABLE	40	MEASURABLE	83	2020-06-24 21:15:04.269272	admin	\N
72	1	G	APPLICATION	99	MEASURABLE	43	MEASURABLE	83	2020-06-24 21:15:04.269303	admin	\N
73	1	G	APPLICATION	10	MEASURABLE	40	MEASURABLE	83	2020-06-24 21:15:04.269333	admin	\N
74	1	R	APPLICATION	77	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.269362	admin	\N
75	1	G	APPLICATION	10	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.269393	admin	\N
76	1	A	APPLICATION	12	MEASURABLE	27	MEASURABLE	62	2020-06-24 21:15:04.269425	admin	\N
77	1	A	APPLICATION	44	MEASURABLE	41	MEASURABLE	62	2020-06-24 21:15:04.269456	admin	\N
78	1	A	APPLICATION	44	MEASURABLE	27	MEASURABLE	62	2020-06-24 21:15:04.269488	admin	\N
79	1	A	APPLICATION	77	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.269519	admin	\N
80	1	R	APPLICATION	79	MEASURABLE	46	MEASURABLE	62	2020-06-24 21:15:04.269684	admin	\N
81	1	G	APPLICATION	30	MEASURABLE	40	MEASURABLE	80	2020-06-24 21:15:04.269723	admin	\N
82	1	G	APPLICATION	29	MEASURABLE	43	MEASURABLE	80	2020-06-24 21:15:04.269744	admin	\N
83	1	A	APPLICATION	55	MEASURABLE	41	MEASURABLE	80	2020-06-24 21:15:04.269763	admin	\N
84	1	R	APPLICATION	40	MEASURABLE	45	MEASURABLE	80	2020-06-24 21:15:04.269781	admin	\N
85	1	G	APPLICATION	30	MEASURABLE	27	MEASURABLE	80	2020-06-24 21:15:04.269799	admin	\N
86	1	G	APPLICATION	99	MEASURABLE	46	MEASURABLE	83	2020-06-24 21:15:04.269817	admin	\N
87	1	R	APPLICATION	30	MEASURABLE	40	MEASURABLE	83	2020-06-24 21:15:04.269835	admin	\N
88	1	R	APPLICATION	79	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.269852	admin	\N
89	1	R	APPLICATION	30	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.269869	admin	\N
90	1	G	APPLICATION	99	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.269887	admin	\N
91	1	R	APPLICATION	58	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.269904	admin	\N
92	1	R	APPLICATION	58	MEASURABLE	45	MEASURABLE	62	2020-06-24 21:15:04.269921	admin	\N
93	1	G	APPLICATION	99	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.269939	admin	\N
94	1	G	APPLICATION	9	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.269956	admin	\N
95	1	A	APPLICATION	12	MEASURABLE	45	MEASURABLE	62	2020-06-24 21:15:04.269974	admin	\N
96	1	G	APPLICATION	90	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.270008	admin	\N
97	1	R	APPLICATION	40	MEASURABLE	41	MEASURABLE	80	2020-06-24 21:15:04.270027	admin	\N
98	1	A	APPLICATION	45	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.270045	admin	\N
99	1	A	APPLICATION	12	MEASURABLE	40	MEASURABLE	62	2020-06-24 21:15:04.270063	admin	\N
100	1	G	APPLICATION	30	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.27008	admin	\N
101	1	A	APPLICATION	55	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.270098	admin	\N
102	1	G	APPLICATION	10	MEASURABLE	46	MEASURABLE	83	2020-06-24 21:15:04.270117	admin	\N
103	1	G	APPLICATION	74	MEASURABLE	45	MEASURABLE	62	2020-06-24 21:15:04.270134	admin	\N
104	1	G	APPLICATION	29	MEASURABLE	41	MEASURABLE	80	2020-06-24 21:15:04.270151	admin	\N
105	1	A	APPLICATION	44	MEASURABLE	41	MEASURABLE	62	2020-06-24 21:15:04.270168	admin	\N
106	1	A	APPLICATION	12	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.270186	admin	\N
107	1	G	APPLICATION	10	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.270203	admin	\N
108	1	G	APPLICATION	49	MEASURABLE	43	MEASURABLE	80	2020-06-24 21:15:04.27022	admin	\N
109	1	G	APPLICATION	49	MEASURABLE	46	MEASURABLE	80	2020-06-24 21:15:04.270251	admin	\N
110	1	R	APPLICATION	18	MEASURABLE	40	MEASURABLE	83	2020-06-24 21:15:04.27027	admin	\N
111	1	R	APPLICATION	56	MEASURABLE	43	MEASURABLE	80	2020-06-24 21:15:04.270289	admin	\N
112	1	G	APPLICATION	30	MEASURABLE	46	MEASURABLE	80	2020-06-24 21:15:04.270306	admin	\N
113	1	G	APPLICATION	74	MEASURABLE	43	MEASURABLE	62	2020-06-24 21:15:04.270324	admin	\N
114	1	R	APPLICATION	40	MEASURABLE	27	MEASURABLE	80	2020-06-24 21:15:04.270341	admin	\N
115	1	A	APPLICATION	88	MEASURABLE	43	MEASURABLE	62	2020-06-24 21:15:04.270358	admin	\N
116	1	A	APPLICATION	55	MEASURABLE	41	MEASURABLE	80	2020-06-24 21:15:04.270375	admin	\N
117	1	A	APPLICATION	44	MEASURABLE	40	MEASURABLE	62	2020-06-24 21:15:04.270392	admin	\N
118	1	R	APPLICATION	89	MEASURABLE	40	MEASURABLE	83	2020-06-24 21:15:04.27041	admin	\N
119	1	A	APPLICATION	45	MEASURABLE	27	MEASURABLE	62	2020-06-24 21:15:04.270427	admin	\N
120	1	G	APPLICATION	74	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.270444	admin	\N
121	1	R	APPLICATION	10	MEASURABLE	46	MEASURABLE	80	2020-06-24 21:15:04.270462	admin	\N
122	1	R	APPLICATION	89	MEASURABLE	41	MEASURABLE	83	2020-06-24 21:15:04.270479	admin	\N
123	1	G	APPLICATION	29	MEASURABLE	46	MEASURABLE	80	2020-06-24 21:15:04.270497	admin	\N
124	1	R	APPLICATION	30	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.270515	admin	\N
125	1	A	APPLICATION	88	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.270532	admin	\N
126	1	A	APPLICATION	55	MEASURABLE	27	MEASURABLE	80	2020-06-24 21:15:04.27055	admin	\N
127	1	A	APPLICATION	12	MEASURABLE	43	MEASURABLE	62	2020-06-24 21:15:04.270568	admin	\N
128	1	G	APPLICATION	10	MEASURABLE	45	MEASURABLE	83	2020-06-24 21:15:04.2706	admin	\N
129	1	A	APPLICATION	44	MEASURABLE	43	MEASURABLE	62	2020-06-24 21:15:04.270619	admin	\N
130	1	G	APPLICATION	99	MEASURABLE	46	MEASURABLE	83	2020-06-24 21:15:04.270638	admin	\N
131	1	R	APPLICATION	89	MEASURABLE	46	MEASURABLE	83	2020-06-24 21:15:04.270655	admin	\N
132	1	G	APPLICATION	99	MEASURABLE	29	MEASURABLE	83	2020-06-24 21:15:04.270672	admin	\N
133	1	A	APPLICATION	77	MEASURABLE	46	MEASURABLE	62	2020-06-24 21:15:04.27069	admin	\N
134	1	R	APPLICATION	18	MEASURABLE	46	MEASURABLE	83	2020-06-24 21:15:04.270708	admin	\N
135	1	R	APPLICATION	10	MEASURABLE	41	MEASURABLE	80	2020-06-24 21:15:04.270725	admin	\N
136	1	R	APPLICATION	18	MEASURABLE	40	MEASURABLE	83	2020-06-24 21:15:04.270742	admin	\N
137	1	R	APPLICATION	13	MEASURABLE	46	MEASURABLE	83	2020-06-24 21:15:04.27076	admin	\N
138	1	A	APPLICATION	77	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.270777	admin	\N
139	1	R	APPLICATION	13	MEASURABLE	41	MEASURABLE	83	2020-06-24 21:15:04.270795	admin	\N
140	1	R	APPLICATION	56	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.270812	admin	\N
141	1	R	APPLICATION	56	MEASURABLE	40	MEASURABLE	80	2020-06-24 21:15:04.270829	admin	\N
142	1	R	APPLICATION	58	MEASURABLE	45	MEASURABLE	62	2020-06-24 21:15:04.270846	admin	\N
143	1	R	APPLICATION	77	MEASURABLE	46	MEASURABLE	80	2020-06-24 21:15:04.270864	admin	\N
144	1	R	APPLICATION	40	MEASURABLE	29	MEASURABLE	80	2020-06-24 21:15:04.270882	admin	\N
145	1	R	APPLICATION	77	MEASURABLE	41	MEASURABLE	80	2020-06-24 21:15:04.270899	admin	\N
146	1	A	APPLICATION	12	MEASURABLE	29	MEASURABLE	62	2020-06-24 21:15:04.270916	admin	\N
147	2	R	APPLICATION	4	MEASURABLE	33	MEASURABLE	73	2020-06-24 21:15:04.432043	admin	\N
148	2	A	APPLICATION	76	MEASURABLE	42	MEASURABLE	77	2020-06-24 21:15:04.432097	admin	\N
149	2	G	APPLICATION	30	MEASURABLE	42	MEASURABLE	80	2020-06-24 21:15:04.432135	admin	\N
150	2	G	APPLICATION	90	MEASURABLE	31	MEASURABLE	80	2020-06-24 21:15:04.432171	admin	\N
151	2	R	APPLICATION	22	MEASURABLE	33	MEASURABLE	70	2020-06-24 21:15:04.432204	admin	\N
152	2	A	APPLICATION	76	MEASURABLE	33	MEASURABLE	70	2020-06-24 21:15:04.432247	admin	\N
153	2	G	APPLICATION	90	MEASURABLE	33	MEASURABLE	80	2020-06-24 21:15:04.43228	admin	\N
154	2	R	APPLICATION	40	MEASURABLE	48	MEASURABLE	80	2020-06-24 21:15:04.432324	admin	\N
155	2	A	APPLICATION	92	MEASURABLE	42	MEASURABLE	73	2020-06-24 21:15:04.432359	admin	\N
156	2	G	APPLICATION	90	MEASURABLE	33	MEASURABLE	80	2020-06-24 21:15:04.432392	admin	\N
157	2	R	APPLICATION	10	MEASURABLE	40	MEASURABLE	80	2020-06-24 21:15:04.432423	admin	\N
158	2	A	APPLICATION	92	MEASURABLE	40	MEASURABLE	73	2020-06-24 21:15:04.432459	admin	\N
159	2	R	APPLICATION	40	MEASURABLE	40	MEASURABLE	80	2020-06-24 21:15:04.432493	admin	\N
160	2	R	APPLICATION	40	MEASURABLE	31	MEASURABLE	80	2020-06-24 21:15:04.432525	admin	\N
161	2	A	APPLICATION	3	MEASURABLE	33	MEASURABLE	70	2020-06-24 21:15:04.432557	admin	\N
162	2	G	APPLICATION	49	MEASURABLE	42	MEASURABLE	80	2020-06-24 21:15:04.432588	admin	\N
163	2	A	APPLICATION	25	MEASURABLE	52	MEASURABLE	77	2020-06-24 21:15:04.432619	admin	\N
164	2	A	APPLICATION	3	MEASURABLE	42	MEASURABLE	70	2020-06-24 21:15:04.43265	admin	\N
165	2	G	APPLICATION	84	MEASURABLE	33	MEASURABLE	70	2020-06-24 21:15:04.43268	admin	\N
166	2	G	APPLICATION	79	MEASURABLE	42	MEASURABLE	73	2020-06-24 21:15:04.432712	admin	\N
167	2	R	APPLICATION	77	MEASURABLE	42	MEASURABLE	80	2020-06-24 21:15:04.432752	admin	\N
168	2	R	APPLICATION	94	MEASURABLE	31	MEASURABLE	73	2020-06-24 21:15:04.432795	admin	\N
169	2	G	APPLICATION	84	MEASURABLE	40	MEASURABLE	70	2020-06-24 21:15:04.432828	admin	\N
170	2	G	APPLICATION	29	MEASURABLE	33	MEASURABLE	80	2020-06-24 21:15:04.432861	admin	\N
171	2	R	APPLICATION	56	MEASURABLE	33	MEASURABLE	80	2020-06-24 21:15:04.432893	admin	\N
172	2	G	APPLICATION	24	MEASURABLE	33	MEASURABLE	77	2020-06-24 21:15:04.432923	admin	\N
173	2	R	APPLICATION	51	MEASURABLE	33	MEASURABLE	70	2020-06-24 21:15:04.432953	admin	\N
174	2	A	APPLICATION	54	MEASURABLE	40	MEASURABLE	59	2020-06-24 21:15:04.432984	admin	\N
175	2	R	APPLICATION	3	MEASURABLE	42	MEASURABLE	73	2020-06-24 21:15:04.433016	admin	\N
176	2	G	APPLICATION	29	MEASURABLE	42	MEASURABLE	80	2020-06-24 21:15:04.433048	admin	\N
177	2	R	APPLICATION	10	MEASURABLE	33	MEASURABLE	80	2020-06-24 21:15:04.433079	admin	\N
178	2	R	APPLICATION	56	MEASURABLE	42	MEASURABLE	80	2020-06-24 21:15:04.433111	admin	\N
179	2	G	APPLICATION	69	MEASURABLE	40	MEASURABLE	59	2020-06-24 21:15:04.433142	admin	\N
180	2	R	APPLICATION	45	MEASURABLE	42	MEASURABLE	77	2020-06-24 21:15:04.433172	admin	\N
181	2	R	APPLICATION	1	MEASURABLE	42	MEASURABLE	77	2020-06-24 21:15:04.433204	admin	\N
182	2	R	APPLICATION	56	MEASURABLE	48	MEASURABLE	80	2020-06-24 21:15:04.433236	admin	\N
183	2	A	APPLICATION	76	MEASURABLE	42	MEASURABLE	70	2020-06-24 21:15:04.433268	admin	\N
184	2	G	APPLICATION	49	MEASURABLE	42	MEASURABLE	80	2020-06-24 21:15:04.433296	admin	\N
185	2	A	APPLICATION	66	MEASURABLE	48	MEASURABLE	77	2020-06-24 21:15:04.433327	admin	\N
186	2	G	APPLICATION	77	MEASURABLE	40	MEASURABLE	77	2020-06-24 21:15:04.433359	admin	\N
187	2	G	APPLICATION	90	MEASURABLE	40	MEASURABLE	80	2020-06-24 21:15:04.43339	admin	\N
188	2	G	APPLICATION	24	MEASURABLE	42	MEASURABLE	77	2020-06-24 21:15:04.433419	admin	\N
189	2	R	APPLICATION	94	MEASURABLE	48	MEASURABLE	73	2020-06-24 21:15:04.433449	admin	\N
190	2	R	APPLICATION	56	MEASURABLE	31	MEASURABLE	80	2020-06-24 21:15:04.43348	admin	\N
191	2	R	APPLICATION	3	MEASURABLE	52	MEASURABLE	73	2020-06-24 21:15:04.433511	admin	\N
192	2	R	APPLICATION	22	MEASURABLE	31	MEASURABLE	70	2020-06-24 21:15:04.433552	admin	\N
193	2	R	APPLICATION	4	MEASURABLE	33	MEASURABLE	73	2020-06-24 21:15:04.433587	admin	\N
194	2	R	APPLICATION	28	MEASURABLE	40	MEASURABLE	73	2020-06-24 21:15:04.433618	admin	\N
195	2	A	APPLICATION	76	MEASURABLE	31	MEASURABLE	70	2020-06-24 21:15:04.43365	admin	\N
196	2	G	APPLICATION	36	MEASURABLE	31	MEASURABLE	59	2020-06-24 21:15:04.433679	admin	\N
197	2	G	APPLICATION	40	MEASURABLE	33	MEASURABLE	70	2020-06-24 21:15:04.433709	admin	\N
198	2	R	APPLICATION	45	MEASURABLE	48	MEASURABLE	77	2020-06-24 21:15:04.433736	admin	\N
\.


