CHANGE_INITIATIVE	75	WBGgTIIox	waltz-sample	6	t
CHANGE_INITIATIVE	75	JIwnZOx2F	waltz-sample	8	t
CHANGE_INITIATIVE	75	iy6dI5hSN	waltz-sample	10	t
CHANGE_INITIATIVE	76	f1VZdksH8	waltz-sample	10	t
CHANGE_INITIATIVE	76	XHx0yXxSL	waltz-sample	3	t
CHANGE_INITIATIVE	76	HBwJZOfzY	waltz-sample	4	t
CHANGE_INITIATIVE	76	LFb6mhJ3y	waltz-sample	1	t
CHANGE_INITIATIVE	76	BNxgsxjd7	waltz-sample	6	t
CHANGE_INITIATIVE	77	dA0lY7yJ0	waltz-sample	9	t
CHANGE_INITIATIVE	77	HBwJZOfzY	waltz-sample	13	t
