APPLICATION	37	APPLICATION	11	waltz-sample	31	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	31	APPLICATION	22	waltz-sample	32	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	5	waltz-sample	33	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	71	APPLICATION	52	waltz-sample	34	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	92	APPLICATION	22	waltz-sample	35	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	6	APPLICATION	9	waltz-sample	36	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	43	APPLICATION	11	waltz-sample	37	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	11	APPLICATION	13	waltz-sample	38	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	98	APPLICATION	65	waltz-sample	39	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	11	waltz-sample	40	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	50	waltz-sample	41	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	61	APPLICATION	52	waltz-sample	42	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	92	APPLICATION	93	waltz-sample	43	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	19	APPLICATION	13	waltz-sample	44	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	9	APPLICATION	24	waltz-sample	45	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	61	APPLICATION	9	waltz-sample	46	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	21	APPLICATION	95	waltz-sample	47	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	93	waltz-sample	48	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	61	waltz-sample	49	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	95	waltz-sample	50	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	78	APPLICATION	95	waltz-sample	51	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	22	APPLICATION	67	waltz-sample	52	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	51	APPLICATION	54	waltz-sample	53	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	39	APPLICATION	11	waltz-sample	54	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	39	waltz-sample	55	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	22	waltz-sample	56	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	88	APPLICATION	33	waltz-sample	57	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	92	APPLICATION	67	waltz-sample	58	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	11	APPLICATION	43	waltz-sample	59	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	13	waltz-sample	60	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	21	APPLICATION	71	waltz-sample	61	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	63	waltz-sample	62	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	73	APPLICATION	97	waltz-sample	63	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	26	APPLICATION	56	waltz-sample	64	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	29	APPLICATION	71	waltz-sample	65	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	25	APPLICATION	93	waltz-sample	66	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	25	APPLICATION	71	waltz-sample	67	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	39	APPLICATION	78	waltz-sample	68	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	85	APPLICATION	11	waltz-sample	69	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	96	APPLICATION	37	waltz-sample	70	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	41	waltz-sample	71	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	47	APPLICATION	26	waltz-sample	72	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	75	APPLICATION	67	waltz-sample	73	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	43	APPLICATION	56	waltz-sample	74	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	92	APPLICATION	89	waltz-sample	75	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	69	APPLICATION	84	waltz-sample	76	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	71	APPLICATION	74	waltz-sample	77	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	71	APPLICATION	67	waltz-sample	78	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	76	waltz-sample	79	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	22	APPLICATION	35	waltz-sample	80	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	19	APPLICATION	93	waltz-sample	81	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	77	APPLICATION	97	waltz-sample	82	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	1	APPLICATION	99	waltz-sample	83	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	51	APPLICATION	89	waltz-sample	84	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	26	APPLICATION	80	waltz-sample	85	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	34	APPLICATION	18	waltz-sample	86	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	69	APPLICATION	16	waltz-sample	87	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	67	APPLICATION	16	waltz-sample	88	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	71	APPLICATION	5	waltz-sample	89	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	6	APPLICATION	56	waltz-sample	90	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	71	APPLICATION	56	waltz-sample	91	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	47	APPLICATION	67	waltz-sample	92	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	48	waltz-sample	93	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	11	APPLICATION	37	waltz-sample	94	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	26	waltz-sample	95	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	21	APPLICATION	88	waltz-sample	96	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	64	APPLICATION	93	waltz-sample	97	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	64	APPLICATION	59	waltz-sample	98	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	89	APPLICATION	57	waltz-sample	99	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	80	waltz-sample	100	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	92	APPLICATION	9	waltz-sample	101	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	38	APPLICATION	52	waltz-sample	102	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	55	APPLICATION	50	waltz-sample	103	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	8	APPLICATION	28	waltz-sample	104	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	37	waltz-sample	105	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	71	APPLICATION	28	waltz-sample	106	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	11	APPLICATION	65	waltz-sample	107	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	24	APPLICATION	46	waltz-sample	108	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	24	APPLICATION	60	waltz-sample	109	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	51	APPLICATION	1	waltz-sample	110	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	52	APPLICATION	73	waltz-sample	111	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	100	APPLICATION	27	waltz-sample	112	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	47	APPLICATION	59	waltz-sample	113	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	47	APPLICATION	1	waltz-sample	114	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	64	APPLICATION	87	waltz-sample	115	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	89	APPLICATION	56	waltz-sample	116	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	11	APPLICATION	47	waltz-sample	117	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	23	APPLICATION	32	waltz-sample	118	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	51	APPLICATION	58	waltz-sample	119	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	16	APPLICATION	60	waltz-sample	120	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	84	APPLICATION	85	waltz-sample	121	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	26	APPLICATION	32	waltz-sample	122	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	36	APPLICATION	2	waltz-sample	123	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	43	waltz-sample	124	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	43	APPLICATION	59	waltz-sample	125	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	78	APPLICATION	57	waltz-sample	126	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	22	APPLICATION	45	waltz-sample	127	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	56	waltz-sample	128	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	51	APPLICATION	2	waltz-sample	129	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	44	APPLICATION	15	waltz-sample	130	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	92	APPLICATION	27	waltz-sample	131	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	19	APPLICATION	45	waltz-sample	132	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	21	APPLICATION	76	waltz-sample	133	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	100	APPLICATION	84	waltz-sample	134	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	12	APPLICATION	46	waltz-sample	135	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	64	APPLICATION	85	waltz-sample	136	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	47	APPLICATION	46	waltz-sample	137	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	47	APPLICATION	14	waltz-sample	138	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	55	waltz-sample	139	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	21	APPLICATION	19	waltz-sample	140	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	51	APPLICATION	46	waltz-sample	141	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	48	APPLICATION	14	waltz-sample	142	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	80	APPLICATION	73	waltz-sample	143	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	43	APPLICATION	57	waltz-sample	144	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	56	APPLICATION	3	waltz-sample	145	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	32	APPLICATION	47	waltz-sample	146	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	1	waltz-sample	147	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	69	APPLICATION	41	waltz-sample	148	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	39	APPLICATION	14	waltz-sample	149	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	36	APPLICATION	14	waltz-sample	150	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	43	APPLICATION	71	waltz-sample	151	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	57	APPLICATION	32	waltz-sample	152	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	98	APPLICATION	14	waltz-sample	153	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	79	APPLICATION	84	waltz-sample	154	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	57	APPLICATION	100	waltz-sample	155	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	43	APPLICATION	3	waltz-sample	156	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	96	APPLICATION	73	waltz-sample	157	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	11	APPLICATION	44	waltz-sample	158	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	58	waltz-sample	159	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	64	APPLICATION	86	waltz-sample	160	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	21	APPLICATION	16	waltz-sample	161	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	97	APPLICATION	42	waltz-sample	162	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	14	APPLICATION	78	waltz-sample	163	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	82	APPLICATION	44	waltz-sample	164	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	8	APPLICATION	72	waltz-sample	165	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	51	APPLICATION	3	waltz-sample	166	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	21	APPLICATION	28	waltz-sample	167	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	64	APPLICATION	4	waltz-sample	168	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	51	APPLICATION	91	waltz-sample	169	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
APPLICATION	17	APPLICATION	7	waltz-sample	170	2020-06-24 22:15:07.762346	admin	\N	\N	ACTIVE	f	2020-06-24 22:15:07.762346	admin	f
